"track_id","predicted_popularity"
"2X5AFygz5SDYlXagyPw8kX",-0.0352486685667546
"13GvSZgg9LOs3M9uGbWsPE",0.513405567491542
"4cR4nao0hqqBtklQmGVqbe",-0.227946741718937
"4x7AdVDV9IFWp8pg4LMz90",0.253798441161519
"3ZjSJv88euP3CdvTg07dZL",0.245769354780178
"2h3VsZVKQeT0yLNQtCIRjn",0.711456364897952
"6huS9u0BDfeQHq0lObNLPl",-0.653488319930006
"14NiShC5b46yQxBN1mu9VJ",0.615107328321861
"29Ns3avs48iQhNQgrHMEkm",-0.974651775183644
"1U1GtaJeYwGsPgqV9Me5bb",-0.364441210201733
"4PuUa8e5s7P3Zv1IdCGIsa",-0.287591383408898
"7jJH8F3PHlNvxfqEAAfFDl",-1.15129167557314
"7qJtNgmUyzy3R86vJwk9Wp",-1.36004792148801
"0fUB9bwvKLRpOB18YZHz5N",0.928241697194157
"1nFJAKHt0jgzVogbNJT3Zz",0.727514537660634
"2gBYjMXW65daBB1elr68JK",0.615107328321861
"7mQmu0JSoEyYU763IJXhIA",0.896125351668793
"08feveJTNL1OMLSrdoHQ6Q",-0.0593359277107774
"4yRlTvPVfEyhXfp6GZurq9",0.462554687076383
"38ssTLOvoZyL4CLa4ImDG9",-1.13924804600113
"0njuNwIyB3DoBHC0SFUkOr",0.318031132212246
"5sdliaZjk3rVGuT13UVhxn",0.60707824194052
"0x26yM2rrvtoHGRXXzppx3",1.05670707929561
"0KF5nzdiqZlxVK68MPITst",-0.260063087244301
"4j0xGuo8Z47wfBiVunT6VR",-0.260063087244301
"33SH8ZC36EzoRstHbaFE72",-0.908411812537581
"18PrtmAcNMgZNy1edWuXGb",0.687369105753929
"4CU3t2c3TIpmzX44P1VCFi",1.43675050134575
"4WtqjjSiGYHORMr6VX3td1",0.992474388244884
"5dH4xnErpUOIDrGySWGkfJ",-0.268092173625642
"2Sg5gtKvSiRf7TBjI0ObF2",0.197594836492132
"0ngtyvPUKR4YTtkVKvZP02",0.52678737812711
"5PCwedwyeLZQ6xAUIKbwos",-0.276121260006983
"0ifc4mq2mVNefgQFmtXQpt",-0.822099133938166
"2gJ3ZOaiWr3jGHwevufOxr",0.839921746999407
"4RiKD76gS8huCzwWqw0EGC",-1.35335701617022
"1igSa6QILI1jyE970ZMYW1",0.012925849721291
"1yycinn2WICj4UKGQ9xPjD",0.558903723652474
"4I18rXWixQBWc8JhTqx6Xn",0.687369105753929
"5ZpSUdy5wL5Hvwsqz6JCAt",-1.16824196904486
"6XCPQygbj33s7OUxlbo6bX",1.09685251120232
"4N1PJshrO7sHB468RoZQjL",0.623136414703202
"3NrUMv6TqphWgk2PdDdg4H",-0.549110196972574
"42mkE3wbofBNickLHgdVlo",0.968387129100862
"6JAXWoK53LV3hYARf4TzzP",0.502700118983088
"6y4PDihMDJdFRjhunzpJ6s",0.414380168788337
"45SbQo5bq8f0hNdB70IyFC",0.711456364897952
"39dhIbeOy13KQlVlLM0m8G",0.647223673847224
"7oyFihJppZYPP7o0NfoHnZ",0.599049155559179
"1BZnc6VaggPnrQyjem5Dpf",-1.25108174916981
"674WNL7f5Xo8XxtipzB3ao",0.574961896415156
"73JI06Eznb1N22KHpo3HL7",-0.73596893457469
"6339iq4yAm87arKgnNc922",0.775689055948679
"6mFsYlDjG2Esy5hXhNy78t",1.17714337501573
"1YnLthg0HOs8YTzgN5hVh2",0.60707824194052
"5EndcDV7pcbLO4jE2GBZwC",0.334089304974928
"60wxK3idlzc3lykP8cYZ2l",1.16911428863438
"5DZVpQguB5TGP3MdkN3JSP",0.462554687076383
"2HUZVffVPXvqnrml0gXggp",0.35014747773761
"0R7EWhquaAICmyE5MZqt3q",0.502700118983088
"5u2HaXFymnYNePtwI5bU3t",0.655252760228565
"0eyE0L7FbNrXaByFzMXT1C",0.293943873068224
"0zANeX4R6uWb82gCQAguOD",1.35378327540523
"2GbTLMvttdfKoz4YDjZJis",-0.163714050668209
"2GzvzxXnyJ9l3obE4JskC2",1.09685251120232
"4tK4ARuilOrBzwVQK73E0Y",1.08882342482098
"1tPYm2PqXjYL6lM0AfH5aT",0.51875829174577
"2XshyXPcxtwvyFMys4JCqQ",0.623136414703202
"2EkGF5wYi3QrxTMMQftm4a",-0.123568618761505
"2vOFdBs2kss9U0ezRGTG2E",0.189565750110791
"0pegFWSUOTiG0sLVEfxtvA",0.0932167135347003
"34HNaUhhTgO1jvfEuXHFyz",-0.099481359617482
"2saK0E712wIB3Gf8QLuFYX",-0.59728471526062
"1HfxPaJggVwFsvOtHbVzMz",-0.115539532380164
"2wdfI1pjsfvviE7WTKGSYM",0.502700118983088
"6xTLXrdNqOTcTUHwPh8Wp1",0.0450421952466547
"5mw8Zmzqx3VhxqokFAntGI",0.880067178906111
"4qScDvgzJs0Oo30kFaJIuy",0.550874637271133
"2lvcDndxZGuowLA19g4YDv",1.40195779369327
"3PcIfTefcjfWTK6WFmOLqK",0.743572710423316
"4BguxPKygliNCIkzwWlYxU",0.0611003680093366
"2f6RlUydW1yTWhcXqaBhA3",-1.18799607045927
"44odJaONNr861TeNUYSx3L",0.815834487855384
"0pfG8LwO7hSdHe6hTgc6a6",-0.998739034327666
"5s6ppi6NDeK6FXlX8XCajM",-0.235975828100278
"685WYfzmOeDOF4laU8UuOv",0.815834487855384
"2dI0UV4hCGnLaJVja2iosu",0.301972959449564
"1AJRWM34yxnAxhF9TEK0Zj",0.494671032601747
"4E73Motq88LCg5Oy42uynU",-0.732319349855899
"203WkDdprjHpN37QMBCMyJ",0.591020069177838
"1CtfA9JkJ5cJQgpO7wEj4V",-0.235975828100278
"0g5bEa2Kxz18QLp4qotw3z",0.189565750110791
"6kw6xVfYpwqUwCsIrHHdYl",0.912183524431475
"3InBIgygsMQ90Oc2Izt1mg",-0.219917655337596
"3ocm1Cf1Dk1ODrdBdybh82",-0.589255628879279
"7bKWcP3ExUaYeRivBx5KR5",0.751601796804657
"4LzdviA9tys39CccjkJubr",-0.420644814871119
"6ad7bQ48TlqAgebCExUJVe",0.17350757734811
"2R1ACTXu88oxUcplmde6kT",0.687369105753929
"0F78T5bfHQCliaNjBkIYBq",0.647223673847225
"7quFUf8mR7wUxeJip0awxn",0.414380168788337
"3Ebx5xEUEoB6iod7vSak8R",0.815834487855384
"5H6Bc7oEWYuKrwb1pUZWhh",0.366205650500292
"5hCgm1tDb7ZZKmRtucTTjh",0.0851876271533593
"1PEpGWRE4Tjsk2qy5teW4p",0.181536663729451
"68HbD7rEFTlnJy4UWSpySY",0.332751123911371
"35RrDnREM1xxx4YBxDHikm",1.10889614077433
"0P0v83waDX4ElzSgmF1cG5",0.0530712816279956
"60Ul9B9xErs1tAikGkBEfL",0.310002045830905
"1z2fSrYZqrO5tMqzULn9OD",-0.589255628879279
"5QRt4QovcONoIVzwnlkU7z",0.414380168788337
"4zzi2eD2cEPpQ3a307mPPj",-0.163714050668209
"27C0RwdWb6l4j8UGT5LZrR",0.807805401474043
"0R3LjmIZg8MiBlf3LdYjcD",0.149420318204087
"5Q12oF5TRQL7AQsEY1PZcp",-0.613342888023302
"1BEf6XRdlqtUctXYEicKbE",-0.0834231868548002
"7nixLKx5skJBEKyiqZmdp7",-0.436702987633801
"2I4gO3ZoMLZaCeWMZGOQ7o",-0.302884881278119
"1m3Lsbhkn6yL8apzsCiukd",-0.50896476506587
"3lawK0CXk8hJ1yZnhNMx7u",-1.36004792148801
"1Cu8QneXq0Hq1HJqkZDPbN",0.494671032601747
"0roPf0bwAsBDZv1bR15m15",0.904154438050134
"1t3koreZmmgvTYvxATwqfz",0.43846742793236
"2YGu3QpHqj5AHtS8RzFQdW",0.285914786686883
"7A7IsQQPGxlfHiDDl2Kct7",0.767659969567338
"4KMXlzvtC8xjLseDqDjpeU",-0.436702987633801
"395XDt5vt8DKguJDjGtYLU",1.29757967073584
"7AZAGSn2B1APKe2XBbzB2G",-0.51699385144721
"7fMxaup9mYP470sT9I71Od",-0.645459233548665
"1k1jxdrfofuDZmAuLtyq6m",1.23334697968511
"1VtzCELaY7snxB5vNXbAGg",1.02459073377025
"6hDBkm6B8HF9B4oATW28YN",-0.311806088368498
"2hVaNGGvdvvzRPCK9BUZmA",0.647223673847224
"2OcZ7956nCJ1OJ6oyNDLtf",0.855979919762089
"0MWxVd7Hk952psJoL249TT",0.775689055948679
"7j02rdE5RVtNcNMuLGY5SS",-0.791320969476359
"3D1PuFi2U8lmtdWRZcCz1f",0.855979919762089
"5HhcXgRU7kYszL7OQZtNlc",0.703427278516611
"1Q6A7Uy4vXDfcnigKgwPZp",0.78371814233002
"5ZZDntOE2nYjjq7Uh2mZcJ",-0.0111614094227319
"3R11aqnxH9nlrxyAPV3A3Q",0.374234736881633
"4uPvXmXGjYOOqhbRMmS9XU",1.07276525205829
"5Pk2JQFKZyFnA9e7BAQQQm",0.012925849721291
"7lr1Qj5i2emYCPqUiIyFcz",-0.42867390125246
"0imuQm7CnK74UdorFpC2Eg",0.213653009254814
"36ccrof5DFicLrejE4hEye",-0.219917655337596
"5quIK3oXwunG35RI8HSQDi",0.310002045830905
"4UXZoNGOQ42aV5uXCkLuYm",0.293943873068223
"5kTmg9n7FZ7xv8SZVFhX8P",0.639194587465884
"25R9Ax7cdjWx0EDr2HAKoA",-0.990709947946325
"1DxwWEVXzZB2IqGxI6GYRK",0.855979919762089
"5IuV0YqQfVkzRQmvoDClV1",0.237740268398837
"53yCbC8zjcNQi5534UDoWL",0.334089304974928
"0Stf1ND7zaL3TEo8kZgld1",0.679340019372588
"6c6xJgk6Z7WElX8tRUdjZk",0.285914786686883
"7ccurrFI92e3hBtU02WgTL",-0.621371974404643
"4xN6o0Y195FTgzQvmnuMNw",-0.00179414197783408
"2FYSLfTFri5Gbccm44lXA3",-0.549110196972574
"73Zqgqez3FbGjeGRhSkw0O",-0.412615728489778
"1epXnhFfFToKeugQWBCsQg",-0.736249671860751
"1ZD2MlKRTYKI8oewOt28mc",-0.139626791524187
"3zVMv0mxjnJRw2BX5ryCqT",0.390292909644315
"5ieA3sRjDvak7oTrbrR6mV",-0.316266691913687
"0tsjEf663ZNWGlIqY2c0Ms",-0.396557555727097
"1Vc0GbabaIukvQZeQTrNQc",-1.23158253938655
"3BGxXQJWeLAEcwNKRFUxYA",-0.17174313704955
"3j0d73FhRaRKlasGXXKZMu",-0.219917655337596
"3hhC43A13GnvLnvhSXemhN",-0.179772223430891
"31RfYWiC3WcExsZtqDMvdS",-0.34035395105771
"2anpZSamsEnNY7v1ScOkhJ",-0.886331824988893
"0gKBYJ8xmhWjpBzlPPKUoj",0.0450421952466547
"2CTzBqhD3xitdqHzEaGoiz",-0.443393892951585
"7oSCgig81QrE0hr6weiwgc",0.711456364897952
"6F4zAdEznwkmn8MHJtcjtT",0.599049155559179
"31p1i3XDY9W8ORcDXmA17Q",-0.908411812537581
"3Nb27pwwcFmJhP6INhri4z",-0.187801309812232
"3ayGhSSsgy1PyvJi6Np0CH",-1.11917533004778
"6iqj4S2j6HZOAxyE1i5OXs",0.310002045830905
"3U8py45D86LbBF6jZtaxMH",-0.573197456116597
"19Oj8jiVAn3qRr0DhlLU1j",-0.179772223430891
"54OvaGEkwX2FnqIMS05S82",-0.484877505921847
"33NVGT7agcN1ems0OLUlCX",-0.605313801641961
"14XaLZBDGnMY4313d4G51A",-0.581226542497938
"4CA1DhfgMg9iRDibIgTu1f",-0.00313232304139088
"25WjhzidELBiE8WBROJIRs",0.133362145441405
"2KDD9eK8UrlbxKjx5XodvL",-0.86224456584487
"4Gk58WahIU0EfGR6P0T8Tm",0.253798441161519
"382pQ7OIddHeCHHdaFxyYn",-0.697648295027381
"1wYgb2WSoI95dYx2STlgDk",0.318031132212246
"2dyDSWM5tzbssqqN4LyGCV",-0.131597705142846
"79V8ZpQFYAICfLFHEhJq7T",0.558903723652474
"7zUyeooUE7M4sl06eas3uE",0.109274886297382
"6w1T511GDmnHWF1EqqZm2y",-1.05895718218772
"2jR9xbXmW7L5W2qMLQprBy",-0.115539532380164
"56EguJRcOCOiNV55dxin1f",-1.09508807090376
"3kn7d9avE3lqlhmOK05O2X",0.470583773457724
"3ZYakLJ3Qva6MlVXmxnjmv",-1.348004291916
"3aYnx0DinQBKrjS5OjSDEq",-0.0593359277107774
"76Id5YpwGnoxtFNceLXFMY",-0.356412123820392
"49ieDVc3fyaSV6QUiusAWG",-0.235975828100278
"6k0eY0m3EDzcV2tFSHGcnw",-0.380499382964415
"6QkjoJ4fgWczKVLkN3zsGR",-0.444732074015142
"2TPCINjlzZ9Hbp0tCRQC2b",-0.746917688731064
"38hOrmc7D0YqWZ2QYdxgK2",0.43846742793236
"2v7OzJaNF7ZCXrbnsYonGw",0.0209549361026319
"4cFyYjAGsKwcAoo6V8EIAr",-0.0753941004734592
"0nMwIoIr5VdUiEeEPMWQ2Y",-0.0432777549480955
"1z38CbWAVCe8mJ9r4uWTAa",0.213653009254814
"4l5OJLb3AsvfEyeAYAJHpe",0.149420318204087
"3jDxMQEuQvVjCuTdvcD6qO",-0.0513068413294365
"4uvbpWSO8tnJFWwDCimjmU",-0.292179432769664
"47zhPBoQaIgrDlRTZn3e8Z",-0.300208519151005
"0aRBk8abP2vA3wl7GV74SA",-0.356412123820392
"3n4xOoTgs35OjmOnCDj1VX",-0.17174313704955
"7yEfhrMbfp8XNUrBFM7660",-0.570521093989483
"7cn8UphRWOPeGn4hxMvY0X",-0.260063087244301
"4TbIOAb7FfbhHi2glq0EwA",0.245769354780178
"1bZH8L8V2m454tdcSPEIl7",-0.50896476506587
"7EytAw7jpuHSPDoro79Rc0",0.00489676333995004
"0QOkTTHHu298cUM38FZTd8",-1.00676812070901
"5IDX3criNsV6KTvV5gTfa9",-0.0191904958040728
"2NVK1qY94RNPBEururiknk",-0.364441210201733
"1Y7JDqUVbaHRPsLJtSY8ie",-0.565168369735256
"7p0h4RYJA700piwO1grdoz",0.582990982796497
"7qUQGYIqnT3aySe3apNgUD",-0.0753941004734593
"2Ou1qva1FClzi7aMf5RQ6q",-1.30843236617939
"2PZ0HBnevHMlXuWiH6uMyc",0.60707824194052
"6PnGujnRXNLYNkncUjlx32",-0.492906592303188
"2hNvVIN88wlihfnm8Wbk5h",0.43846742793236
"0ut6MoPysgNdUVwaHBFk6h",-0.099481359617482
"5pNh3jnmSvVfLcPYw57IAZ",-0.789982788412802
"2eU6yZOsTESuFQfl0T4zVf",-0.577211999307267
"7ACrwbWJLys1l6U4zVgcem",0.277885700305542
"5TMgvUss7jcR3HSdMUP9Cf",-0.733779183743416
"54sxsI1fcUJSAmKyty00r5",-0.348383037439051
"3VDMcm2WqOQdNpzLqlbp9B",-0.260063087244301
"5F9Dl7OW3NWFRzPl06cDep",0.237740268398837
"0504BmZ0EdVRO4faj6q0Yc",0.012925849721291
"0s2SG6L4JkZJh5vFO95iJs",0.51875829174577
"2M9GSIPgimCDpUStz0yauA",0.372896555818076
"6r28y5CqVyxCG51sKZgZkl",0.422409255169678
"20noxTXbVTYkDPmVSklVrw",-0.380499382964415
"26dxHzEGUtOSQ0M6661JNi",-0.51699385144721
"1LRnLcvfg4fC7Jt71OIFaB",-0.757866442887438
"4DKO2CA6oURAbnG2shWVOC",0.711456364897952
"2KR6wfZkGkBVYrwKQkuAxR",-0.348383037439051
"5fvRDiB75q9s9cvtcZIyAZ",-0.169066774922437
"6ycLgWUCewpOvJfLmwCcBx",-0.0753941004734593
"3VhI9Y8WXoKSME4BBgUnWx",-0.17174313704955
"0uln709ghU7gvFT38aIOqq",0.133362145441405
"1kCEEv2VBnskoFDUCY0egw",-0.348383037439051
"6kmxXd854XIWqAM3Foa8Ox",-0.749837356506098
"62vanxxd2ya187PcF6Pc59",-0.693633751836711
"0JrylPRXs9uPGmp2KjON40",-1.34398974872533
"2sxfEN8hXpVuT71WHTrmGp",-0.380499382964415
"5gnfa0m0V9BPc4txlYtB9E",0.502700118983088
"2sSxCkBPaHbTlbLUdO7v6X",0.398321996025656
"5MYEsQRQLp9H82wBUHq8cP",-0.661517406311347
"5TgyYzvxGsPAQwcdpY5f5X",-0.155684964286869
"6wWH1NP5tx5nogRyrD4EbT",-0.621371974404643
"3lB31lvF4GEwKwMgFWwCJ7",-1.04691355261571
"3RZoPvPHZsPTTc94DfWSCL",-0.525022937828551
"5GMhgIyKbUlcw05h394yvl",-0.163714050668209
"7dTzsEPl84MJwS9Nj4M2IM",-0.51699385144721
"66EEMEodoRLzZ4grinLinM",-0.404586642108437
"6hFPFh4rr1gJiO6JE1BVbD",0.0851876271533593
"6e5hyCF3qVFEtPm7QsRiw1",1.1222779514099
"2SrhBEuMawaayICmckMdlM",-0.25203400086296
"2YihM9XOmwQHahqSpOui9C",-0.726642218071113
"5KPjNZYPSOzFycfWtwuAaX",-0.332324864676369
"73II8WjkIk5TyuUiHeYYHw",0.310002045830905
"7JC0cOaZHSSH5865V7d44K",0.823863574236725
"74ZYdKyVYgiemIALe3w5Za",-0.677575579074029
"1elI9IOBskmT6IHYbtjc8F",0.510729205364429
"6vxVWANYDzpoWJcF4vVbr2",0.221682095636155
"74G3HqFHDBqvev3Gow0luE",0.446496514313701
"1xuYajTJZh8zZrPRmUaagf",-0.0513068413294365
"0hvUNtmLVhnOXhZmkNtyqh",-0.348383037439051
"3tFS1lOvSjabTFmOPTNifs",-0.348383037439051
"11XWPGHeK0e82Jmtu56G4R",-0.693633751836711
"0tXQlZrIM2qHF1TpUYtZ5Z",-0.348383037439051
"0s6ISXTrjKbtUM6dO5KXo8",-0.661517406311347
"2t6XaEhrYLYP6ysVveqiFr",-0.348383037439051
"01WVTVy1SxkOJ9wtwSioWL",-0.284150346388323
"3mecpQUsNEqBgIk35tdkf4",0.0450421952466547
"0Xe9Yb3MKkQvJuxgBXMleu",0.157449404585428
"64SXxSKy3ZIKuGk5vyve7Z",0.0611003680093366
"1zr8gucSalWOACeVRFQ9qm",-0.436702987633801
"5UFtEx81UIPjQtugmesmcN",-0.677575579074029
"3cgDIBKGbvEhdWbDsofQzB",-0.661517406311347
"4BqC9W4fV9irOrKgStgKYr",-0.629401060785983
"6PiIbpaBg3RKXpcGpgRHwQ",0.334089304974928
"4Q9ZdYqNIF1UhxKsrDkitE",-0.380499382964415
"1RIhd7jjWDQwSKsbxxGArN",-0.179772223430891
"47jJmSxhqyuGUc6VkWYBJt",-0.284150346388323
"6PJ11hU6MSUwm8aB0SYXO0",-0.998739034327666
"5zc9sDB5u1KGA1CF8ej2gY",-0.308237605532346
"6BOncpUpOAP1kKJO13gOkA",0.189565750110791
"38raqcTQ3GEuJ48yBWoJaX",-0.621371974404643
"7qGrjVQQmh6blinO4DyK3c",-0.268092173625642
"2SxZhIMY31SHc73awIteKR",0.332751123911371
"1Trsjxw3OfwzIVsSuItgIa",-0.677575579074029
"5rJSFuBV3QBGTrywHJt5sA",-0.657502863120677
"6aM1dvHvOjUSNbWsp3zLdJ",-0.436702987633801
"5pptzEI1LJFtNrhFDH8Vet",-0.380499382964415
"2Szjsv5SLiGyCPAraUnNvk",0.279223881369098
"3pbjRPcTq1UXgojOXxtkm4",-0.388528469345756
"0JPGmJFun8zJ7c15Stj6Sk",-0.476848419540506
"0y5kQLkbgdCq6ezuXhaT4b",-1.23158253938655
"3EtsTQGKkUXaGDmMi7GRfD",-0.51699385144721
"3ZucFCxCGG9Jv1xuPJQF6t",0.252460260097962
"3hefAnE3N74TyKr9IB5LRf",-0.460790246777824
"4JiXeUJqbIroO8Llxgjxwg",-0.34035395105771
"5aJI7OzC1n3XKVLgYAxgwj",-0.219917655337596
"1k3QxdsAYJMstaAV31ssId",-0.581226542497938
"5RfNONcEtbhBEGwAiDjoEv",-0.757866442887438
"7znOiQvrH4BlKqL7asr54l",-0.268092173625642
"1JBy48ChNqcBo6VDqD9f7y",-0.86224456584487
"4DQvQ14fFSaasGyaAQao6W",-0.139626791524187
"398y12FgBS3Vw2Q7hQH6bs",-0.0432777549480955
"1udcRyPUJr8B8N7hAE1Sdm",-0.51699385144721
"4HA6HwaRTzB0b2hlFV1Ncb",-0.0593359277107774
"4BPfhlDv2iYWwpFgaBf4yO",-0.950564516039621
"6cLtKtakegCY6n7iepcLYJ",-0.356412123820392
"0MAjodNUjLlzRw9hd65QiS",-0.452761160396483
"6TRYv8brfH12SfgV8lMraP",-0.452761160396483
"2GS8EFnNZIkWCW4dpvwEVa",-0.203859482574914
"3IQvH607gDiHXdT8wnqgtC",-0.268092173625642
"2cAz2Kjy2Zo1aFav7iITEC",-0.396557555727097
"6jxGGknzB1s1fnCKvRt2NC",-0.822099133938166
"6c5flx9Sfv7qCFlx1aVPSG",-0.503612040811642
"2Vpc8EmFu6yz8ERrl47mwm",0.374234736881633
"20YRsH03UqJH37NLydGdgo",-0.549110196972574
"2ECHfbGbzm8gTFBAqUMZUw",-0.733779183743416
"22RPKKHCEqiEYQMjc7Ed9o",-0.260063087244301
"28i8wrtierqlLXenXZqgRL",1.25609605776558
"3HXwqoy1n9IEJVEnL6CC1E",-0.364441210201733
"73YJWP6w5D84mED9wQodIE",0.896125351668793
"7pW8qktBmU1SLIDeiVb8PP",0.534816464508451
"2WaesAINqa4dKnLVu8JQKS",-0.284150346388323
"5gXeGIJCGNycRlkoBIpBeJ",0.326060218593587
"6KKIxIWUL2dOn4CxmvY0H9",0.18153666372945
"3i0diO0lN4p4tfvomLBKNP",0.0450421952466547
"2J151Q4dYeMJ4y4scrmrjE",-0.59728471526062
"7iX4C1EgJgtt5ocP5IRrMt",0.775689055948679
"1HFNvYXrTjnYzk1M4SqRc7",0.35014747773761
"6XuzaFblCTQdVoq4AY75kW",-0.725750097362075
"4MTlCpVmNYut1jee7533pS",-0.910419084132916
"4PqKGf9O8g1MiVDDDFBK6P",0.237740268398837
"3o3cy8oFHup3b095QElRsS",-0.235975828100278
"0A496x5Uwuivwvive8jEsl",-0.219917655337596
"2qPglKAUAM1sDKtfYpuq53",-0.219917655337596
"6VD3viS5Mcmk2P3BzEq3zK",0.26182752754286
"7v47Ay5InDjnSZ3idVlMzS",-0.327736815315603
"0bv9wYQ6TW0cY3sLW1DDTU",-0.107510445998823
"5HIZ8V82BzmcQUwTqZK5J2",-0.541081110591233
"5gq3egwoV2pToWU5goXEvi",0.687369105753929
"0HuzFOajs0M126BCUJYN81",-1.36004792148801
"5AyV6bXjo69l6FzlUGYaBG",-0.380499382964415
"7vguMCv8uVuZLiQJ156u3Z",1.03261982015159
"4CeeEOM32jQcH3eN9Q2dGj",0.520096472809326
"7uCBGNn991AM68fR4tSDco",1.06473616567695
"23PvWFdi76vER4p1e2Xroj",-1.31416742788035
"1yZWmKmLfTrFCxHvhFsdoN",0.318031132212246
"1tRpraJDpEUl0HjnkMosqx",-1.34398974872533
"6ehaWPjsNSf5HWOXTEFSUi",0.687369105753929
"47dUWyurHWefCpINwcvit2",-1.34398974872533
"71BwuaJ5VjGx9EJdrc9OX2",-1.36004792148801
"2MCUHzFEXf39cyzcNyKw7B",0.0651149112000071
"7GEQkaJPZmph6xtzXFNWxn",-0.789982788412802
"77s65ayZ3gXbqMV8jKH1A3",-1.36004792148801
"2vU6bm5hVF2idVknGzqyPL",0.125333059060064
"2xql0pid3EUwW38AsywxhV",1.49696864920581
"3SWqGa1J0M7hSBUDM0KePD",0.406351082406997
"7oMO1B9CB4ZPYPLeVe32OY",0.422409255169678
"2q9STTSwMoEVLyvlNZyOdA",-1.30652067894574
"03I89EqsberXEAapUd1yWu",0.0651149112000071
"0lpdGobBIXUFiPaZpDR1Bj",-1.29581523043728
"11oRhYmKwkh6iUTC521TSk",-1.30652067894574
"0PSKFp3zoNmJzDsOHeLV6l",-0.262739449371414
"0nI0q4NuoOIskGNRizI6vs",-0.316266691913687
"1wmOubz5LefeGM4KDAcsfz",-0.934506343276939
"2u0CelO5c81XS7z3dGpHbS",0.52678737812711
"0VF7YLIxSQKyNiFL3X6MmN",0.703427278516611
"73jVPicY2G9YHmzgjk69ae",1.37787053454925
"0uBdQzKghx88d2Lp8SLFKJ",1.53042317579473
"2aibwv5hGXSgw7Yru8IYTO",0.799776315092702
"7Fv8Qp3tTSbSS2VjryUF7L",1.40329597475683
"1BGMcTlICbYWgfjiRrm3RJ",0.318031132212246
"7IMnJ5f7mRoGTtf8TPAILw",-1.36004792148801
"5ftfVzSLIi5ZxYdNbRtf41",0.0370131088653137
"5B726JjKRgY2wdm366ItDP",-1.20749528024253
"7JDWhC422Gtk1Bq0mL3OTC",-0.583902904625052
"5SDcksP8En1l6RtTY1wzHc",0.823863574236725
"3NLrRZoMF0Lx6zTlYqeIo4",0.599049155559179
"5WTKiRTdoDk07YJOP7y8DU",-1.3199024895813
"4U1WGnRxI57j3Ebi9A3HtD",-0.990709947946325
"4dI3UmOl7scnyCU4KgaaNO",0.574961896415156
"1lYHv3SEkE6wKfZRe0HMOG",-1.36004792148801
"0JtccJIQR0zb4t2SSdsGeN",-1.32993884755798
"7D9CMVj8TeaozjxYCIE5oF",-1.35001156351133
"5llJJM8CQpZhfUBwrJzp4c",0.358176564118951
"0L7lTy1aRn1TYYCTazcO5j",-0.68560466545537
"0fxpHpK3aw2nFWII6yveDD",-0.737793726934086
"3A5GWLRz25wpL8yx4vf0sq",-0.998739034327666
"1NaHqvYJ48wdyQZMkNnUUr",-0.147655877905528
"0hPjv7ShJQkoZM8JiBnTqa",-1.36004792148801
"1f9jv3jIHqwZhVW7NMAgYN",0.245769354780178
"2rUzh19do9xKVsfWCa92x7",0.574961896415156
"4QBuC8RxPzFPHPryVdnF0m",0.454525600695042
